t,y
0.2711,1.102
0.2712,1.5655
0.2713,3.9128
0.2714,0.90423
0.2715,0.31817
0.2716,0.60137
0.2717,3.1273
0.2718,0.72411
0.2719,0.6275
0.272,-2.0236
0.2721,1.6861
0.2722,-2.4167
0.2723,0.77709
0.2724,-0.31195
0.2725,2.7018
0.2726,1.8836
0.2727,1.7452
0.2728,1.9806
0.2729,2.4321
0.273,-0.38563
0.2731,1.9609
0.2732,1.3876
0.2733,0.52603
0.2734,1.3812
0.2735,-0.15988
0.2736,1.2571
0.2737,-1.1868
0.2738,-1.0394
0.2739,0.35786
0.274,1.6202
0.2741,1.1239
0.2742,-0.94914
0.2743,0.92861
0.2744,-0.38469
0.2745,2.0184
0.2746,0.97288
0.2747,-1.5149
0.2748,1.3672
0.2749,-2.237
0.275,1.5943
0.2751,3.5461
0.2752,2.1747
0.2753,1.7321
0.2754,0.5801
0.2755,0.033978
0.2756,3.3176
0.2757,1.017
0.2758,0.54871
0.2759,1.2598
0.276,-1.2734
0.2761,1.2551
0.2762,1.6225
0.2763,-0.15077
0.2764,-0.1231
0.2765,0.51506
0.2766,2.3852
0.2767,-0.79294
0.2768,3.7189
0.2769,2.5617
0.277,2.2667
0.2771,0.1424
0.2772,1.0331
0.2773,0.24021
0.2774,0.50466
0.2775,-1.1629
0.2776,0.60662
0.2777,3.7931
0.2778,0.93294
0.2779,-0.37906
0.278,1.4116
0.2781,1.5308
0.2782,1.1754
0.2783,0.73655
0.2784,-1.7183
0.2785,1.1923
0.2786,-0.52979
0.2787,0.82412
0.2788,4.1276
0.2789,2.252
0.279,1.0536
0.2791,2.175
0.2792,-0.51547
0.2793,2.7138
0.2794,1.955
0.2795,-1.536
0.2796,1.4082
0.2797,1.1317
0.2798,1.3235
0.2799,1.0769
0.28,0.92435
0.2801,1.2149
0.2802,-1.3249
0.2803,2.0252
0.2804,1.6715
0.2805,-1.693
0.2806,2.1406
0.2807,-2.3745
0.2808,-0.63893
0.2809,1.5187
0.281,1.2974
0.2811,1.02
0.2812,-0.3039
0.2813,0.73277
0.2814,1.847
0.2815,1.807
0.2816,1.3553
0.2817,2.4961
0.2818,2.5886
0.2819,2.4603
0.282,-0.028193
0.2821,-0.69145
0.2822,-0.21645
0.2823,1.4931
0.2824,-0.85672
0.2825,-0.37545
0.2826,1.2847
0.2827,0.82665
0.2828,0.29242
0.2829,0.7807
0.283,3.1773
0.2831,1.3848
0.2832,0.11761
0.2833,0.69061
0.2834,-3.6309
0.2835,2.1025
0.2836,-0.2516
0.2837,-0.42773
0.2838,0.74277
0.2839,-0.60912
0.284,2.7648
0.2841,3.5029
0.2842,1.4619
0.2843,0.67947
0.2844,-0.50907
0.2845,2.7465
0.2846,0.83231
0.2847,-1.4376
0.2848,1.0498
0.2849,-2.1872
0.285,1.3877
0.2851,2.4535
0.2852,0.75533
0.2853,0.60383
0.2854,2.279
0.2855,-1.0613
0.2856,2.2395
0.2857,2.0237
0.2858,0.85118
0.2859,2.5458
0.286,0.47106
0.2861,0.81214
0.2862,-2.9914
0.2863,2.9057
0.2864,0.085922
0.2865,2.9317
0.2866,1.2448
0.2867,3.8184
0.2868,3.2645
0.2869,1.8316
0.287,0.95727
0.2871,-0.2508
0.2872,-0.05653
0.2873,2.0513
0.2874,2.8403
0.2875,1.3696
0.2876,1.1616
0.2877,-0.25581
0.2878,1.8603
0.2879,2.0414
0.288,3.5168
0.2881,1.4071
0.2882,-0.14435
0.2883,4.991
0.2884,2.0768
0.2885,1.0709
0.2886,1.5577
0.2887,1.6321
0.2888,1.2993
0.2889,5.653
0.289,-1.5863
0.2891,0.18107
0.2892,1.9338
0.2893,0.92164
0.2894,1.7199
0.2895,3.8719
0.2896,1.3602
0.2897,2.5416
0.2898,-0.26417
0.2899,1.783
0.29,-1.2689
0.2901,3.076
0.2902,2.2073
0.2903,0.25863
0.2904,0.32842
0.2905,1.4138
0.2906,-0.70348
0.2907,1.524
0.2908,1.2054
0.2909,2.7072
0.291,2.7204
0.2911,0.15139
0.2912,0.63155
0.2913,-0.563
0.2914,-0.3633
0.2915,-0.96335
0.2916,2.9089
0.2917,-0.38694
0.2918,0.4887
0.2919,0.73978
0.292,0.56341
0.2921,2.7797
0.2922,2.4896
0.2923,0.17149
0.2924,0.0044
0.2925,0.92231
0.2926,-0.42317
0.2927,1.1378
0.2928,0.44479
0.2929,-0.50658
0.293,-0.86142
0.2931,-1.1495
0.2932,-0.73917
0.2933,2.7296
0.2934,-2.2381
0.2935,3.413
0.2936,1.4563
0.2937,0.81201
0.2938,-0.7976
0.2939,0.35078
0.294,1.3575
0.2941,1.2616
0.2942,0.34556
0.2943,1.4919
0.2944,2.201
0.2945,-0.11596
0.2946,0.2415
0.2947,2.827
0.2948,1.315
0.2949,0.48471
0.295,3.799
0.2951,3.4835
0.2952,1.9563
0.2953,3.4042
0.2954,2.9364
0.2955,-2.5666
0.2956,-0.24387
0.2957,2.0384
0.2958,-2.9869
0.2959,0.55362
0.296,1.3421
0.2961,1.3595
0.2962,1.2323
0.2963,1.0416
0.2964,0.74342
0.2965,1.5147
0.2966,-1.0441
0.2967,-0.65829
0.2968,1.6492
0.2969,3.3588
0.297,-1.1818
0.2971,-0.22635
0.2972,-1.1949
0.2973,-1.2867
0.2974,-1.6139
0.2975,5.9767
0.2976,-0.45726
0.2977,-0.50773
0.2978,0.23684
0.2979,0.3166
0.298,2.1613
0.2981,-1.054
0.2982,-1.9533
0.2983,2.4946
0.2984,-1.2059
0.2985,-0.46243
0.2986,0.8847
0.2987,1.6517
0.2988,3.1565
0.2989,-0.49975
0.299,1.2486
0.2991,0.15311
0.2992,2.0614
0.2993,0.77971
0.2994,-1.1912
0.2995,-3.9102
0.2996,0.42787
0.2997,0.20724
0.2998,0.54884
0.2999,2.7517
0.3,0.73183
0.3001,1.478
0.3002,0.37813
0.3003,-0.99617
0.3004,1.8948
0.3005,0.67885
0.3006,-1.432
0.3007,0.98815
0.3008,-0.2045
0.3009,-1.7688
0.301,0.10773
0.3011,1.7455
0.3012,0.66121
0.3013,2.6838
0.3014,0.8029
0.3015,2.5959
0.3016,1.8962
0.3017,-0.45658
0.3018,-0.45489
0.3019,-0.15218
0.302,0.055632
0.3021,1.3239
0.3022,-0.48994
0.3023,0.92652
0.3024,-0.98673
0.3025,-0.10212
0.3026,-0.49593
0.3027,1.844
0.3028,-1.2828
0.3029,0.49298
0.303,0.43752
0.3031,0.84307
0.3032,1.3773
0.3033,0.31858
0.3034,1.2805
0.3035,-2.2204
0.3036,-0.42201
0.3037,2.1537
0.3038,2.0114
0.3039,0.40933
0.304,-0.72247
0.3041,-1.1313
0.3042,2.2447
0.3043,0.58401
0.3044,-0.66249
0.3045,3.3622
0.3046,2.5427
0.3047,2.4137
0.3048,-1.2333
0.3049,-0.36868
0.305,1.8152
0.3051,0.19012
0.3052,2.4311
0.3053,-1.119
0.3054,-0.92878
0.3055,1.1956
0.3056,0.24318
0.3057,1.1238
0.3058,1.7073
0.3059,2.6723
0.306,-1.2246
0.3061,1.3821
0.3062,0.56918
0.3063,1.6851
0.3064,-0.73776
0.3065,-0.74863
0.3066,-1.193
0.3067,-1.2869
0.3068,-0.35057
0.3069,-0.60026
0.307,1.3353
0.3071,1.819
0.3072,0.59395
0.3073,1.8291
0.3074,-0.39478
0.3075,0.33057
0.3076,0.72985
0.3077,1.7125
0.3078,-0.41416
0.3079,3.6052
0.308,0.20257
0.3081,-0.39143
0.3082,-0.50962
0.3083,3.4405
0.3084,-0.45161
0.3085,1.7281
0.3086,2.1883
0.3087,-0.54107
0.3088,0.4116
0.3089,2.2369
0.309,2.2469
0.3091,0.30243
0.3092,-0.79648
0.3093,0.19407
0.3094,2.7807
0.3095,1.3051
0.3096,-1.7945
0.3097,0.97822
0.3098,0.79943
0.3099,0.11204
0.31,-1.7151
0.3101,1.509
0.3102,-1.0269
0.3103,3.095
0.3104,3.9785
0.3105,-3.2512
0.3106,2.1493
0.3107,1.8346
0.3108,2.7217
0.3109,-0.71588
0.311,2.4503
0.3111,1.7555
0.3112,-3.2095
0.3113,2.3544
0.3114,-0.20724
0.3115,-3.0935
0.3116,-0.10698
0.3117,-0.086223
0.3118,-0.92048
0.3119,-0.67459
0.312,1.7252
0.3121,2.9602
0.3122,2.1334
0.3123,-0.63341
0.3124,-0.7022
0.3125,3.7303
0.3126,2.1346
0.3127,0.26411
0.3128,-2.414
0.3129,-0.58177
0.313,-1.4869
0.3131,-0.57656
0.3132,-0.00062028
0.3133,1.2518
0.3134,-1.8088
0.3135,1.7028
0.3136,-1.2972
0.3137,-1.8454
0.3138,1.2149
0.3139,-0.28513
0.314,-0.68903
0.3141,2.4298
0.3142,2.0975
0.3143,-1.9394
0.3144,0.10856
0.3145,1.9113
0.3146,1.0031
0.3147,-1.2494
0.3148,-0.26026
0.3149,-0.57419
0.315,2.5433
0.3151,-0.29402
0.3152,-1.2915
0.3153,4.074
0.3154,0.043961
0.3155,1.6471
0.3156,-1.9181
0.3157,-1.214
0.3158,1.2023
0.3159,0.46245
0.316,0.11737
0.3161,1.3319
0.3162,-1.6229
0.3163,-2.0164
0.3164,-0.45049
0.3165,0.42493
0.3166,-0.12055
0.3167,-0.76135
0.3168,-0.58506
0.3169,-0.75741
0.317,0.88063
0.3171,2.0163
0.3172,-1.796
0.3173,1.9103
0.3174,2.5014
0.3175,-0.17234
0.3176,0.28586
0.3177,3.2333
0.3178,-1.7276
0.3179,-0.92432
0.318,-0.42451
0.3181,0.064674
0.3182,-1.1624
0.3183,1.7066
0.3184,-1.0992
0.3185,-0.31236
0.3186,1.7984
0.3187,-1.6966
0.3188,0.81206
0.3189,0.20015
0.319,-0.27667
0.3191,2.7661
0.3192,0.041555
0.3193,-0.53484
0.3194,-0.70842
0.3195,0.56563
0.3196,2.3168
0.3197,0.076798
0.3198,-0.81358
0.3199,-1.0738
0.32,-0.47962
0.3201,1.6727
0.3202,-0.53784
0.3203,4.2397
0.3204,1.4145
0.3205,-1.733
0.3206,0.854
0.3207,1.2517
0.3208,0.66744
0.3209,-0.3335
0.321,-0.35964
0.3211,-0.65633
0.3212,0.35891
0.3213,-0.28922
0.3214,1.7571
0.3215,-1.2792
0.3216,1.2787
0.3217,-1.2141
0.3218,0.45289
0.3219,-0.77325
0.322,-1.0164
0.3221,1.3675
0.3222,-0.80779
0.3223,0.32943
0.3224,2.6252
0.3225,0.91246
0.3226,-1.6331
0.3227,-0.29631
0.3228,-1.5479
0.3229,-0.64436
0.323,1.1449
0.3231,-1.2835
0.3232,-0.3204
0.3233,1.9262
0.3234,-2.4252
0.3235,-0.38964
0.3236,-1.5157
0.3237,-1.2481
0.3238,-0.5788
0.3239,0.60173
0.324,1.6031
0.3241,1.137
0.3242,1.3872
0.3243,-0.99482
0.3244,2.6063
0.3245,-0.92514
0.3246,-0.59139
0.3247,1.7858
0.3248,0.29459
0.3249,-1.6622
0.325,0.45399
0.3251,-0.63682
0.3252,1.931
0.3253,0.55939
0.3254,-0.20039
0.3255,-3.4976
0.3256,-1.2136
0.3257,1.782
0.3258,-1.0545
0.3259,-0.062834
0.326,-2.3634
0.3261,0.41522
0.3262,-0.6183
0.3263,-0.46049
0.3264,-1.7735
0.3265,-1.0401
0.3266,-2.1419
0.3267,-1.9462
0.3268,-3.9406
0.3269,0.022191
0.327,0.76842
0.3271,-0.1014
0.3272,-1.2029
0.3273,-0.75745
0.3274,-2.1664
0.3275,-0.40119
0.3276,-0.70284
0.3277,-1.0437
0.3278,-2.4145
0.3279,-1.3445
0.328,1.7922
0.3281,-1.4058
0.3282,-0.067823
0.3283,-1.13
0.3284,-0.89361
0.3285,0.43187
0.3286,0.7813
0.3287,-0.55875
0.3288,-0.15899
0.3289,-0.84401
0.329,-1.2733
0.3291,1.45
0.3292,0.67521
0.3293,0.36733
0.3294,-3.8585
0.3295,1.4952
0.3296,2.3047
0.3297,-4.5415
0.3298,-3.1506
0.3299,-0.20367
0.33,-0.74539
0.3301,-0.68014
0.3302,2.2648
0.3303,-2.1959
0.3304,-1.4632
0.3305,-0.31163
0.3306,-3.4686
0.3307,-1.9323
0.3308,0.32355
0.3309,-0.58831
0.331,1.1517
0.3311,-2.9979
0.3312,-1.5561
0.3313,-1.4722
0.3314,0.78854
0.3315,0.31076
0.3316,-2.1176
0.3317,-0.1324
0.3318,1.519
0.3319,-0.76784
0.332,-0.90432
0.3321,1.6276
0.3322,0.1562
0.3323,0.69155
0.3324,-3.0115
0.3325,-0.832
0.3326,-1.8484
0.3327,2.4411
0.3328,2.2619
0.3329,-2.0662
0.333,-2.4162
0.3331,-2.5464
0.3332,1.8258
0.3333,-0.63397
0.3334,-0.82711
0.3335,-1.652
0.3336,-3.3087
0.3337,1.6166
0.3338,0.47749
0.3339,-0.031891
0.334,-0.73467
0.3341,0.27037
0.3342,-3.2455
0.3343,0.82158
0.3344,-2.1986
0.3345,0.1442
0.3346,-0.65861
0.3347,0.05649
0.3348,-2.6766
0.3349,0.10844
0.335,-2.7074
0.3351,-0.94868
0.3352,-0.76611
0.3353,0.41604
0.3354,-1.766
0.3355,0.82436
0.3356,-0.35627
0.3357,0.1022
0.3358,-4.3188
0.3359,-1.0416
0.336,-1.7184
0.3361,0.071041
0.3362,-0.69394
0.3363,-1.9805
0.3364,0.071649
0.3365,-2.3271
0.3366,-3.3109
0.3367,0.08714
0.3368,0.1011
0.3369,-3.4431
0.337,-2.6871
0.3371,-0.20798
0.3372,-0.28789
0.3373,2.3984
0.3374,-3.6389
0.3375,-1.7182
0.3376,-0.28056
0.3377,-0.2717
0.3378,-2.9277
0.3379,0.18832
0.338,-2.5201
0.3381,-2.3656
0.3382,-4.0063
0.3383,-0.63838
0.3384,-3.1381
0.3385,0.35682
0.3386,-0.30372
0.3387,-0.83816
0.3388,-1.3935
0.3389,-0.95179
0.339,0.42065
0.3391,-2.8681
0.3392,-0.28927
0.3393,-1.7363
0.3394,-1.5226
0.3395,-1.8402
0.3396,-2.2518
0.3397,-0.74243
0.3398,-1.6012
0.3399,-0.010349
0.34,-0.48098
0.3401,-0.037731
0.3402,0.60661
0.3403,-2.9988
0.3404,0.89157
0.3405,-0.87475
0.3406,-2.1706
0.3407,-2.5655
0.3408,-0.96727
0.3409,-1.9817
0.341,-0.94741
0.3411,-2.2909
0.3412,-2.0145
0.3413,-2.1925
0.3414,-1.7515
0.3415,-1.6385
0.3416,-0.60617
0.3417,0.13191
0.3418,1.7502
0.3419,-0.88128
0.342,0.9856
0.3421,-0.61341
0.3422,-1.2872
0.3423,-0.95243
0.3424,1.2069
0.3425,0.032332
0.3426,0.60824
0.3427,0.25248
0.3428,-2.3954
0.3429,-1.5621
0.343,-2.0931
0.3431,0.62744
0.3432,-0.78173
0.3433,-0.69349
0.3434,-2.7466
0.3435,-1.4686
0.3436,3.5935
0.3437,-1.1138
0.3438,0.44151
0.3439,0.14359
0.344,-0.39468
0.3441,-0.78108
0.3442,-1.801
0.3443,-0.002618
0.3444,0.9105
0.3445,-0.19454
0.3446,-1.6606
0.3447,-2.2724
0.3448,-0.49331
0.3449,-0.70716
0.345,-0.85205
0.3451,-0.54118
0.3452,-1.8117
0.3453,-2.8458
0.3454,-0.8111
0.3455,-1.9493
0.3456,0.27802
0.3457,-1.9681
0.3458,-2.1842
0.3459,0.79852
0.346,-1.1915
0.3461,-0.77062
0.3462,-1.3577
0.3463,0.014908
0.3464,-1.3983
0.3465,-0.72531
0.3466,-1.6522
0.3467,2.8964
0.3468,-1.3316
0.3469,0.19089
0.347,-1.961
0.3471,-1.0521
0.3472,-0.8799
0.3473,-0.47311
0.3474,-2.9966
0.3475,0.44877
0.3476,-1.4991
0.3477,-1.9094
0.3478,0.29295
0.3479,-2.5841
0.348,1.2399
0.3481,-1.33
0.3482,-1.5832
0.3483,0.23934
0.3484,-0.34351
0.3485,1.5983
0.3486,0.43097
0.3487,0.67402
0.3488,0.96649
0.3489,-1.2924
0.349,-3.4934
0.3491,-0.013855
0.3492,-2.0609
0.3493,-1.2213
0.3494,-1.7267
0.3495,0.88134
0.3496,-3.007
0.3497,0.8416
0.3498,-1.2213
0.3499,-1.0168
0.35,-1.2464
0.3501,-1.2775
0.3502,-1.4574
0.3503,-0.68416
0.3504,0.34915
0.3505,-1.5022
0.3506,-2.3821
0.3507,-2.3366
0.3508,-0.47513
0.3509,-1.3538
0.351,0.91331
0.3511,-1.9908
0.3512,-0.94894
0.3513,-1.48
0.3514,-1.453
0.3515,0.55535
0.3516,0.17185
0.3517,-1.3557
0.3518,-2.1135
0.3519,2.2509
0.352,-2.7033
0.3521,1.0823
0.3522,-4.8017
0.3523,-1.7213
0.3524,1.1418
0.3525,2.2665
0.3526,-0.090427
0.3527,-2.5128
0.3528,1.0619
0.3529,0.68579
0.353,-2.1272
0.3531,-3.8356
0.3532,-1.7959
0.3533,-1.7654
0.3534,0.26642
0.3535,-2.8728
0.3536,2.4832
0.3537,1.1582
0.3538,-2.032
0.3539,-0.83374
0.354,0.18932
0.3541,-3.8113
0.3542,-3.3549
0.3543,-3.508
0.3544,0.24434
0.3545,-0.60239
0.3546,0.22259
0.3547,-4.347
0.3548,-0.91032
0.3549,-1.8929
0.355,-0.90499
0.3551,-0.675
0.3552,-0.86566
0.3553,0.41816
0.3554,-3.426
0.3555,-3.6836
0.3556,-1.1361
0.3557,0.22207
0.3558,-3.2436
0.3559,-0.92634
0.356,1.2891
0.3561,-1.0804
0.3562,-1.9727
0.3563,-2.3698
0.3564,-1.225
0.3565,-0.69924
0.3566,1.415
0.3567,0.49614
0.3568,-1.5657
0.3569,-1.2743
0.357,-2.721
0.3571,0.85958
0.3572,0.52638
0.3573,-4.0727
0.3574,-0.34244
0.3575,1.7036
0.3576,-3.4792
0.3577,-1.0187
0.3578,-1.7451
0.3579,-0.5181
0.358,-0.99355
0.3581,0.80765
0.3582,-2.5883
0.3583,-0.3048
0.3584,-5.4531
0.3585,-2.6642
0.3586,0.20189
0.3587,-0.30077
0.3588,-1.2774
0.3589,-2.4876
0.359,-1.8623
0.3591,-1.0143
0.3592,2.8581
0.3593,-3.0591
0.3594,0.77995
0.3595,-3.0526
0.3596,-0.032732
0.3597,-0.52854
0.3598,1.1878
0.3599,-0.34118
0.36,-2.3928
0.3601,-0.72903
0.3602,-1.1992
0.3603,-0.86301
0.3604,0.96012
0.3605,-0.57721
0.3606,0.27825
0.3607,-0.47148
0.3608,-0.64475
0.3609,-1.6179
0.361,-0.97579
0.3611,0.18042
0.3612,-2.1892
0.3613,-0.99588
0.3614,2.2331
0.3615,-0.47282
0.3616,-0.11496
0.3617,-0.38169
0.3618,-0.85121
0.3619,-4.3692
0.362,-1.8658
0.3621,0.6555
0.3622,-2.6577
0.3623,-0.49478
0.3624,-3.1722
0.3625,0.26464
0.3626,-1.5655
0.3627,2.7605
0.3628,-0.92236
0.3629,-0.064065
0.363,-4.2104
0.3631,-1.1909
0.3632,-1.6799
0.3633,-4.7239
0.3634,-0.481
0.3635,-1.3663
0.3636,-2.6957
0.3637,1.5694
0.3638,-2.0383
0.3639,-0.10312
0.364,0.039736
0.3641,0.30876
0.3642,0.79359
0.3643,-0.063451
0.3644,-1.9616
0.3645,-1.8712
0.3646,-0.11186
0.3647,-2.9643
0.3648,-0.74143
0.3649,1.1595
0.365,-0.22755
0.3651,-0.28849
0.3652,-3.2329
0.3653,0.077475
0.3654,-3.8167
0.3655,0.19561
0.3656,-0.48538
0.3657,-0.95931
0.3658,-0.30491
0.3659,-2.8548
0.366,0.38348
0.3661,0.58125
0.3662,-1.7257
0.3663,0.36102
0.3664,-0.46662
0.3665,-1.4459
0.3666,-1.4659
0.3667,-2.2598
0.3668,-0.64254
0.3669,-1.5336
0.367,-0.63232
0.3671,-0.30456
0.3672,-1.1398
0.3673,-0.92585
0.3674,-2.6553
0.3675,-0.93639
0.3676,0.95058
0.3677,-1.4733
0.3678,0.92153
0.3679,-0.70149
0.368,-0.70764
0.3681,-0.49765
0.3682,0.27604
0.3683,0.14593
0.3684,-2.5635
0.3685,-2.7648
0.3686,-0.82635
0.3687,-2.6584
0.3688,-0.83582
0.3689,-1.4064
0.369,-0.77679
0.3691,-2.1564
0.3692,-1.2935
0.3693,2.0132
0.3694,2.0861
0.3695,2.5224
0.3696,2.1508
0.3697,-3.9452
0.3698,-0.33832
0.3699,-1.2142
0.37,-0.73465
0.3701,-1.8688
0.3702,-1.7139
0.3703,1.0377
0.3704,-1.5351
0.3705,-0.89786
0.3706,1.8235
0.3707,0.72524
0.3708,-0.90787
0.3709,1.9734
0.371,-2.414
0.3711,-0.18768
0.3712,0.5267
0.3713,-1.9199
0.3714,-0.79948
0.3715,-1.863
0.3716,-1.9369
0.3717,0.80847
0.3718,1.1063
0.3719,-0.88451
0.372,-4.281
0.3721,-1.5665
0.3722,-3.4319
0.3723,0.6973
0.3724,-0.69758
0.3725,-2.0007
0.3726,-0.83676
0.3727,-2.3989
0.3728,2.4617
0.3729,-0.068793
0.373,-0.19278
0.3731,1.7346
0.3732,2.5207
0.3733,-1.9848
0.3734,1.7051
0.3735,0.44126
0.3736,1.2687
0.3737,-0.73554
0.3738,-0.36361
0.3739,-2.3109
0.374,-1.6066
0.3741,-2.5241
0.3742,1.0531
0.3743,-2.3894
0.3744,-2.2168
0.3745,0.79374
0.3746,0.57738
0.3747,-0.45692
0.3748,1.6146
0.3749,-0.72881
0.375,-0.46837
0.3751,-0.60714
0.3752,-0.26449
0.3753,-2.6827
0.3754,1.6933
0.3755,1.8966
0.3756,1.7025
0.3757,-2.077
0.3758,0.61347
0.3759,-0.31828
0.376,-1.3861
0.3761,0.51827
0.3762,-0.99579
0.3763,0.80335
0.3764,-2.557
0.3765,1.079
0.3766,-0.033432
0.3767,-0.56571
0.3768,0.11378
0.3769,-1.1913
0.377,1.0413
0.3771,-1.7346
0.3772,3.0652
0.3773,0.19955
0.3774,1.7732
0.3775,0.57964
0.3776,-1.0713
0.3777,-0.032977
0.3778,-0.58869
0.3779,-2.0961
0.378,0.53558
0.3781,-0.10656
0.3782,-0.25008
0.3783,1.215
0.3784,-2.3426
0.3785,2.5235
0.3786,-0.8561
0.3787,-0.36697
0.3788,-0.73101
0.3789,2.4624
0.379,0.44396
0.3791,-0.039557
0.3792,-0.61001
0.3793,0.53556
0.3794,0.84338
0.3795,0.27623
0.3796,0.40083
0.3797,-1.5961
0.3798,-0.21504
0.3799,0.23018
0.38,-2.0393
0.3801,-0.2692
0.3802,-1.1698
0.3803,-1.9181
0.3804,-1.3924
0.3805,2.4607
0.3806,-1.5329
0.3807,-0.75352
0.3808,-1.4964
0.3809,-0.99035
0.381,0.89035
0.3811,-2.0077
0.3812,2.9429
0.3813,-2.4158
0.3814,-2.0864
0.3815,1.6586
0.3816,1.8538
0.3817,-0.36432
0.3818,-0.72873
0.3819,1.573
0.382,0.93318
0.3821,-1.1401
0.3822,2.5571
0.3823,2.1059
0.3824,0.027701
0.3825,1.2249
0.3826,-1.5072
0.3827,0.37271
0.3828,-0.56858
0.3829,3.083
0.383,-0.1945
0.3831,-1.016
0.3832,0.83548
0.3833,0.97926
0.3834,-1.4875
0.3835,0.35554
0.3836,-2.2247
0.3837,1.3236
0.3838,-1.0311
0.3839,0.81371
0.384,0.31139
0.3841,2.5786
0.3842,1.0668
0.3843,3.066
0.3844,0.45582
0.3845,-0.6742
0.3846,1.6095
0.3847,-1.4493
0.3848,4.3112
0.3849,-0.19192
0.385,0.24456
0.3851,-2.4216
0.3852,1.0221
0.3853,2.3338
0.3854,0.071057
0.3855,3.3355
0.3856,0.13326
0.3857,-0.55477
0.3858,3.3825
0.3859,-0.078258
0.386,-1.1113
0.3861,0.27741
0.3862,0.41026
0.3863,0.12972
0.3864,-0.97832
0.3865,0.81555
0.3866,-0.30105
0.3867,-0.082821
0.3868,1.1604
0.3869,-0.62918
0.387,-0.29072
0.3871,1.3868
0.3872,-2.6768
0.3873,-1.3716
0.3874,-0.48045
0.3875,-0.11278
0.3876,0.39263
0.3877,-0.08806
0.3878,0.67175
0.3879,0.37013
0.388,-1.7448
0.3881,3.5902
0.3882,-0.028693
0.3883,0.57414
0.3884,0.78941
0.3885,0.85367
0.3886,-2.3188
0.3887,-0.090283
0.3888,-1.4477
0.3889,-1.9755
0.389,2.0844
0.3891,1.7255
0.3892,2.1415
0.3893,-0.0066811
0.3894,1.7346
0.3895,0.30549
0.3896,0.50426
0.3897,1.1017
0.3898,-0.28337
0.3899,3.0507
0.39,0.83656
0.3901,0.10013
0.3902,-0.13415
0.3903,1.2723
0.3904,-1.1863
0.3905,0.49535
0.3906,1.1824
0.3907,0.11423
0.3908,0.21957
0.3909,0.55747
0.391,0.064389
0.3911,2.93
0.3912,0.61365
0.3913,0.65925
0.3914,2.2299
0.3915,-1.0734
0.3916,1.8671
0.3917,0.85763
0.3918,1.6714
0.3919,2.8298
0.392,0.66968
0.3921,2.8115
0.3922,-0.72385
0.3923,1.1567
0.3924,2.0135
0.3925,2.6639
0.3926,-0.49617
0.3927,-0.057604
0.3928,0.0085875
0.3929,-2.145
0.393,1.0866
0.3931,-0.69538
0.3932,0.059828
0.3933,3.2594
0.3934,2.9603
0.3935,0.71956
0.3936,4.5839
0.3937,0.63326
0.3938,1.6135
0.3939,-0.04467
0.394,0.56233
0.3941,2.7703
0.3942,0.12584
0.3943,0.59338
0.3944,-1.534
0.3945,3.036
0.3946,1.3045
0.3947,1.5015
0.3948,0.1546
0.3949,1.163
0.395,-1.8872
0.3951,0.40479
0.3952,1.5215
0.3953,0.026336
0.3954,-0.65906
0.3955,4.5531
0.3956,-1.255
0.3957,-0.21132
0.3958,0.43205
0.3959,1.4492
0.396,1.2083
0.3961,2.0679
0.3962,-1.3098
0.3963,0.48735
0.3964,4.4959
0.3965,-2.2453
0.3966,-1.4444
0.3967,0.61992
0.3968,-0.437
0.3969,-3.6978
0.397,1.4516
0.3971,-1.8341
0.3972,0.56107
0.3973,1.7279
0.3974,0.82937
0.3975,1.9597
0.3976,2.1861
0.3977,-0.51275
0.3978,1.4218
0.3979,0.87485
0.398,1.1324
0.3981,0.39922
0.3982,-2.3823
0.3983,1.4015
0.3984,0.70715
0.3985,0.75053
0.3986,-0.74959
0.3987,-0.394
0.3988,-0.16318
0.3989,-0.28205
0.399,-0.26439
0.3991,2.8555
0.3992,4.3655
0.3993,-0.20922
0.3994,-0.29778
0.3995,-1.3433
0.3996,-1.5676
0.3997,1.3657
0.3998,1.1506
0.3999,-0.3049
0.4,0.39212
